,userId,movieId,rating,timestamp,Recommendation,Precision,Recall,Accuracy,Evaluation
26234,137403,36,5.0,867799481,"[25, 608, 17, 62, 141, 32, 300, 508]",0.5,0.14285714285714285,0.25,"[0, 0, 0, 0, 1, 2, 0, 0]"
26235,137406,1196,5.0,1167699903,"[260, 1210, 1198, 1291, 2571, 1270, 1240, 1214]",1.0,0.75,0.75,"[2, 2, 2, 2, 2, 2, 0, 0]"
26236,137410,6539,5.0,1462972002,"[5952, 7153, 6377, 4993, 4306, 5349, 4963, 4886]",1.0,0.125,0.125,"[0, 0, 0, 0, 0, 0, 0, 2]"
26237,137417,3967,5.0,1175444728,"[4246, 4014, 5377, 4308, 3408, 6218, 3897, 4973]",1.0,0.125,0.125,"[0, 0, 0, 2, 0, 0, 0, 0]"
26238,137419,3251,5.0,1029133411,"[2312, 3111, 3524, 3684, 3112, 2469, 1958, 3260]",0.5,0.14285714285714285,0.25,"[0, 0, 2, 0, 0, 0, 1, 0]"
26239,137425,177,5.0,850933292,"[328, 366, 188, 606, 332, 330, 611, 426]",1.0,0.5,0.5,"[2, 2, 0, 2, 2, 0, 0, 0]"
26240,137432,1732,5.0,1441885367,"[1089, 2997, 2959, 4027, 1206, 296, 2858, 608]",1.0,0.25,0.25,"[0, 2, 2, 0, 0, 0, 0, 0]"
26241,137435,207,5.0,962931113,"[222, 339, 381, 289, 237, 195, 361, 236]",1.0,0.375,0.375,"[2, 2, 0, 0, 0, 0, 0, 2]"
26242,137446,70286,5.0,1341737723,"[68157, 72998, 68237, 79132, 60684, 58559, 68358, 60069]",1.0,0.5,0.5,"[0, 0, 2, 0, 2, 2, 0, 2]"
26243,137449,2571,5.0,1499652949,"[2959, 4993, 7153, 1196, 5952, 260, 1198, 3578]",1.0,0.625,0.625,"[2, 2, 2, 2, 0, 2, 0, 0]"
26244,137461,2012,5.0,938893900,"[2011, 1270, 1580, 2115, 2716, 1917, 1527, 2628]",1.0,0.125,0.125,"[0, 0, 0, 0, 0, 0, 0, 2]"
26245,137463,858,5.0,943464596,"[1221, 1213, 1193, 296, 260, 1198, 2571, 318]",1.0,1.0,1.0,"[2, 2, 2, 2, 2, 2, 2, 2]"
26246,137470,4437,5.0,1392107939,"[7115, 6140, 4754, 6774, 6748, 4794, 3587, 2459]",1.0,0.125,0.125,"[0, 0, 2, 0, 0, 0, 0, 0]"
26247,137471,8645,5.0,1157514316,"[8873, 7139, 6552, 8949, 6867, 8951, 8966, 5225]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
26248,137477,316,5.0,835966065,"[329, 380, 592, 153, 208, 165, 292, 434]",0.25,0.2,0.5,"[0, 1, 1, 1, 0, 2, 0, 0]"
26249,137485,48774,5.0,1268530683,"[55820, 48394, 70286, 44191, 68237, 48780, 48516, 32587]",1.0,0.375,0.375,"[2, 0, 0, 2, 0, 0, 2, 0]"
26250,137489,318,5.0,1432409549,"[296, 593, 356, 527, 50, 2571, 110, 47]",0.0,0.0,0.25,"[1, 1, 0, 0, 0, 0, 0, 0]"
26251,137497,47,5.0,839400693,"[296, 593, 50, 318, 356, 32, 110, 589]",1.0,0.375,0.375,"[2, 2, 0, 0, 0, 0, 0, 2]"
26252,137504,1242,5.0,976065527,"[1302, 1090, 2194, 1387, 1259, 1231, 1266, 1198]",0.75,0.42857142857142855,0.5,"[2, 2, 2, 1, 0, 0, 0, 0]"
26253,137505,160718,5.0,1531451463,"[98491, 157296, 162578, 152081, 166461, 138702, 95858, 72356]",1.0,0.5,0.5,"[0, 2, 2, 2, 2, 0, 0, 0]"
26254,137514,1214,5.0,1002929249,"[1200, 1240, 541, 1196, 1198, 924, 1387, 260]",0.5,0.3333333333333333,0.5,"[2, 0, 0, 1, 0, 1, 0, 2]"
26255,137518,2181,5.0,948033471,"[2178, 2180, 2184, 2183, 2206, 2176, 2179, 2177]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
26256,137522,3147,5.0,1429466156,"[2762, 3578, 2028, 2571, 1704, 4995, 2959, 356]",1.0,0.125,0.125,"[0, 0, 0, 2, 0, 0, 0, 0]"
26257,137523,527,5.0,1024659581,"[318, 593, 356, 296, 50, 110, 2028, 858]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
26258,137537,318,5.0,1352151370,"[296, 593, 356, 527, 50, 2571, 110, 47]",1.0,0.375,0.375,"[2, 2, 0, 0, 0, 2, 0, 0]"
26259,137544,110,5.0,836357836,"[356, 480, 589, 457, 318, 593, 296, 150]",1.0,0.5,0.5,"[0, 0, 0, 2, 2, 2, 0, 2]"
26260,137547,2019,5.0,965274064,"[3030, 750, 1201, 5291, 1217, 1208, 1252, 923]",1.0,0.125,0.125,"[0, 2, 0, 0, 0, 0, 0, 0]"
26261,137549,81834,5.0,1446377179,"[69844, 88125, 54001, 40815, 8368, 5816, 4896, 91500]",0.6666666666666666,0.2857142857142857,0.375,"[0, 0, 0, 2, 0, 0, 2, 1]"
26262,137560,912,5.0,1393597236,"[923, 904, 908, 913, 750, 1247, 903, 919]",1.0,0.375,0.375,"[0, 2, 2, 0, 2, 0, 0, 0]"
26263,137563,106100,5.0,1434766747,"[106782, 106920, 112556, 105844, 112552, 99114, 112183, 109374]",1.0,0.375,0.375,"[0, 0, 2, 0, 2, 2, 0, 0]"
26264,137567,232,5.0,834068125,"[265, 446, 306, 272, 515, 509, 348, 58]",0.8,0.5714285714285714,0.625,"[2, 0, 0, 0, 2, 1, 2, 2]"
26265,137572,909,5.0,939507324,"[910, 922, 926, 905, 1230, 908, 1247, 1244]",1.0,0.25,0.25,"[0, 2, 0, 0, 0, 2, 0, 0]"
26266,137579,500,5.0,838546321,"[597, 587, 586, 539, 377, 367, 364, 480]",0.7142857142857143,0.8333333333333334,0.875,"[2, 2, 1, 0, 1, 2, 2, 2]"
26267,137582,1569,5.0,1334296723,"[2424, 2671, 1777, 2724, 1088, 1393, 597, 1784]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
26268,137586,1060,5.0,1565755346,"[1500, 1639, 2395, 2599, 223, 1673, 441, 1923]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
26269,137590,353,5.0,1110344683,"[442, 253, 592, 163, 377, 288, 589, 380]",1.0,0.375,0.375,"[0, 2, 2, 2, 0, 0, 0, 0]"
26270,137596,1291,5.0,1340149736,"[1198, 2115, 1196, 1210, 1036, 1270, 1240, 260]",1.0,1.0,1.0,"[2, 2, 2, 2, 2, 2, 2, 2]"
26271,137597,2916,5.0,1508201458,"[1240, 2985, 3527, 1580, 1527, 1200, 1214, 1676]",1.0,0.625,0.625,"[2, 2, 2, 0, 2, 2, 0, 0]"
26272,137603,2504,5.0,1167524697,"[2580, 2500, 2155, 2558, 1895, 1885, 2282, 3477]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
26273,137604,4979,5.0,1230979263,"[30810, 6711, 5902, 4027, 2395, 3481, 1732, 2997]",1.0,0.375,0.375,"[2, 0, 0, 0, 2, 0, 2, 0]"
26274,137607,48744,5.0,1220720165,"[33171, 42004, 40870, 8973, 44694, 7265, 33880, 4642]",0.6666666666666666,0.2857142857142857,0.375,"[0, 0, 0, 1, 2, 0, 0, 2]"
26275,137608,3317,5.0,1321548353,"[3481, 3897, 4029, 4034, 3893, 3983, 3911, 4641]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
26276,137610,4306,5.0,1450269956,"[4886, 6377, 4993, 6539, 8360, 5952, 5349, 8961]",1.0,0.75,0.75,"[2, 2, 2, 0, 2, 2, 0, 2]"
26277,137611,54259,5.0,1189921389,"[56171, 34405, 54001, 41566, 59315, 50872, 45722, 56152]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
26278,137612,376,5.0,865494937,"[736, 494, 95, 786, 733, 648, 62, 802]",0.2857142857142857,0.6666666666666666,0.875,"[1, 1, 1, 1, 2, 1, 0, 2]"
26279,137614,750,5.0,1281449176,"[924, 1206, 1208, 541, 923, 1136, 1193, 1199]",1.0,0.5,0.5,"[2, 2, 2, 0, 0, 0, 0, 2]"
26280,137619,33004,5.0,1566332855,"[7373, 8644, 33493, 8874, 34048, 5459, 6934, 32587]",1.0,0.375,0.375,"[0, 2, 0, 0, 0, 2, 2, 0]"
26281,137620,3387,5.0,1047341019,"[2796, 3388, 2458, 2794, 3591, 4509, 2372, 4679]",0.0,0.0,0.125,"[0, 0, 0, 1, 0, 0, 0, 0]"
26282,137623,32587,5.0,1129429205,"[6874, 7438, 44191, 33794, 2959, 4011, 4878, 51662]",1.0,0.125,0.125,"[0, 0, 0, 2, 0, 0, 0, 0]"
26283,137635,7361,5.0,1199551887,"[4226, 2959, 4878, 4973, 6874, 6711, 7438, 3949]",1.0,0.625,0.625,"[2, 2, 2, 2, 2, 0, 0, 0]"
26284,137641,69784,5.0,1528195131,"[48385, 94677, 61132, 69122, 62434, 61024, 80219, 78209]",1.0,0.375,0.375,"[2, 2, 0, 2, 0, 0, 0, 0]"
26285,137647,316,5.0,847981101,"[329, 380, 592, 153, 208, 165, 292, 434]",0.42857142857142855,0.75,0.875,"[2, 2, 1, 1, 0, 2, 1, 1]"
26286,137655,5218,5.0,1458512229,"[8360, 4886, 4306, 6377, 6539, 5349, 4896, 5816]",0.875,1.0,1.0,"[1, 2, 2, 2, 2, 2, 2, 2]"
26287,137664,5952,5.0,1482781183,"[4993, 7153, 2571, 6539, 4306, 3578, 2959, 33794]",1.0,0.625,0.625,"[2, 2, 2, 0, 0, 2, 2, 0]"
26288,137668,1193,5.0,949294912,"[858, 1221, 1213, 1208, 2858, 1206, 1258, 1089]",1.0,0.375,0.375,"[2, 2, 0, 2, 0, 0, 0, 0]"
26289,137669,1210,5.0,1093767308,"[1196, 260, 1198, 1291, 1270, 1240, 2571, 2628]",0.875,1.0,1.0,"[1, 2, 2, 2, 2, 2, 2, 2]"
26290,137675,318,5.0,1404845738,"[296, 593, 356, 527, 50, 2571, 110, 47]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
26291,137677,1250,5.0,938979590,"[1204, 1262, 1272, 1304, 969, 912, 1234, 908]",1.0,0.375,0.375,"[0, 0, 0, 0, 2, 2, 0, 2]"
26292,137680,1060,5.0,864840099,"[1500, 1639, 2395, 2599, 223, 1673, 441, 1923]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
26293,137681,8861,5.0,1487643787,"[55232, 5219, 80363, 8985, 96691, 42738, 6754, 8810]",1.0,0.75,0.75,"[2, 2, 2, 0, 2, 2, 2, 0]"
26294,137692,1307,5.0,1232933740,"[1079, 1265, 1259, 1097, 2797, 1197, 1270, 919]",1.0,0.75,0.75,"[0, 2, 0, 2, 2, 2, 2, 2]"
26295,137694,1259,5.0,943028979,"[2918, 1968, 1097, 1307, 1270, 1197, 1265, 1079]",1.0,0.625,0.625,"[0, 2, 0, 0, 2, 2, 2, 2]"
26296,137701,282,5.0,851004587,"[350, 266, 339, 454, 590, 225, 236, 185]",0.8333333333333334,0.7142857142857143,0.75,"[2, 2, 2, 2, 2, 0, 0, 1]"
26297,137702,4973,5.0,1442469440,"[7361, 4226, 2959, 4993, 2858, 6711, 2571, 6874]",1.0,0.25,0.25,"[0, 2, 0, 0, 2, 0, 0, 0]"
26298,137703,272,5.0,1301455755,"[515, 348, 265, 300, 509, 357, 235, 497]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
26299,137717,3101,5.0,974574448,"[1674, 3418, 2100, 1092, 2406, 2407, 2470, 1343]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
26300,137721,913,5.0,1085775941,"[1284, 912, 1252, 908, 1254, 969, 903, 923]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
26301,137727,553,5.0,831653882,"[161, 368, 592, 349, 590, 380, 457, 454]",0.2,0.25,0.625,"[0, 0, 1, 1, 1, 1, 2, 0]"
26302,137731,28,5.0,846372209,"[17, 838, 497, 515, 1296, 534, 412, 265]",0.5,0.3333333333333333,0.5,"[0, 0, 2, 1, 0, 2, 1, 0]"
26303,137739,1210,5.0,925124522,"[1196, 260, 1198, 1291, 1270, 1240, 2571, 2628]",1.0,0.625,0.625,"[2, 2, 2, 2, 2, 0, 0, 0]"
26304,137747,16,5.0,1133073263,"[6, 1213, 47, 50, 296, 1089, 1466, 431]",1.0,0.25,0.25,"[0, 0, 0, 0, 2, 2, 0, 0]"
26305,137748,2572,5.0,1435081833,"[2581, 2485, 2706, 4447, 2541, 1777, 4025, 7444]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
26306,137749,318,5.0,998934847,"[296, 593, 356, 527, 50, 2571, 110, 47]",1.0,0.25,0.25,"[0, 2, 0, 0, 2, 0, 0, 0]"
26307,137753,608,5.0,938624507,"[296, 50, 593, 1089, 1213, 32, 858, 1617]",1.0,0.375,0.375,"[2, 0, 0, 0, 2, 2, 0, 0]"
26308,137754,7438,5.0,1093263286,"[6874, 32587, 2959, 7153, 5952, 33794, 4993, 7361]",0.75,1.0,1.0,"[2, 2, 1, 2, 2, 2, 2, 1]"
26309,137758,180095,5.0,1525785524,"[170697, 177765, 180985, 177593, 177615, 165551, 140956, 192385]",0.5,0.14285714285714285,0.25,"[0, 2, 0, 1, 0, 0, 0, 0]"
26310,137761,1010,5.0,946684471,"[1011, 1016, 1007, 1018, 1030, 1017, 1009, 1031]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
26311,137784,8638,5.0,1314934022,"[215, 100714, 6711, 8949, 8981, 7361, 41285, 8784]",0.0,0.0,0.125,"[0, 0, 1, 0, 0, 0, 0, 0]"
26312,137785,168492,5.0,1518808386,"[177615, 177651, 162414, 181315, 177593, 180031, 184997, 183837]",0.0,0.0,0.25,"[1, 0, 0, 0, 1, 0, 0, 0]"
26313,137786,246,5.0,938653251,"[162, 300, 529, 348, 608, 36, 25, 235]",1.0,0.125,0.125,"[2, 0, 0, 0, 0, 0, 0, 0]"
26314,137789,1136,5.0,1076615690,"[1080, 1196, 1198, 1197, 260, 541, 1265, 1270]",1.0,0.875,0.875,"[2, 2, 2, 2, 2, 0, 2, 2]"
26315,137804,213,5.0,901925928,"[306, 214, 307, 308, 232, 446, 334, 326]",1.0,0.125,0.125,"[2, 0, 0, 0, 0, 0, 0, 0]"
26316,137805,1089,5.0,1348022068,"[296, 1213, 2959, 1222, 50, 1732, 1206, 778]",1.0,0.125,0.125,"[0, 0, 0, 0, 0, 0, 0, 2]"
26317,137817,2028,5.0,1559450790,"[2571, 3578, 2762, 1198, 1196, 1704, 2858, 110]",1.0,0.375,0.375,"[2, 2, 0, 0, 0, 2, 0, 0]"
26318,137826,4878,5.0,1217398200,"[7361, 2959, 4226, 3949, 6874, 7438, 32587, 2329]",1.0,0.75,0.75,"[2, 2, 2, 0, 2, 0, 2, 2]"
26319,137831,2421,5.0,1063852758,"[2422, 2420, 2410, 2471, 2411, 2642, 2470, 2641]",1.0,0.25,0.25,"[2, 2, 0, 0, 0, 0, 0, 0]"
26320,137837,527,5.0,1439139201,"[318, 593, 356, 296, 50, 110, 2028, 858]",1.0,0.875,0.875,"[2, 2, 2, 2, 2, 0, 2, 2]"
26321,137840,1717,5.0,997711823,"[1407, 3273, 1644, 2338, 2279, 1347, 2107, 2003]",1.0,0.375,0.375,"[2, 2, 2, 0, 0, 0, 0, 0]"
26322,137848,296,5.0,848598894,"[593, 318, 47, 50, 356, 2959, 1089, 608]",1.0,0.125,0.125,"[0, 0, 0, 2, 0, 0, 0, 0]"
26323,137853,1197,5.0,1020875699,"[1198, 1196, 1136, 260, 1270, 1291, 1265, 2918]",1.0,0.125,0.125,"[2, 0, 0, 0, 0, 0, 0, 0]"
26324,137855,1172,5.0,984493006,"[1230, 1225, 1247, 1296, 1244, 912, 1185, 923]",1.0,0.625,0.625,"[2, 0, 2, 2, 2, 2, 0, 0]"
26325,137856,168492,5.0,1555439757,"[177615, 177651, 162414, 181315, 177593, 180031, 184997, 183837]",0.6,0.5,0.625,"[1, 1, 2, 0, 2, 2, 0, 0]"
26326,137858,2571,5.0,1439855679,"[2959, 4993, 7153, 1196, 5952, 260, 1198, 3578]",0.5,0.14285714285714285,0.25,"[2, 1, 0, 0, 0, 0, 0, 0]"
26327,137864,293,5.0,848860683,"[47, 296, 50, 1089, 2959, 593, 318, 2571]",1.0,0.5,0.5,"[2, 2, 2, 0, 0, 0, 2, 0]"
26328,137872,1527,5.0,1158545442,"[1580, 2571, 1240, 2916, 1270, 1210, 1196, 1214]",1.0,1.0,1.0,"[2, 2, 2, 2, 2, 2, 2, 2]"
26329,137879,98809,5.0,1380864493,"[106489, 118696, 89745, 88125, 81834, 112852, 87232, 91500]",1.0,0.5,0.5,"[0, 0, 2, 2, 2, 0, 2, 0]"
26330,137884,780,5.0,837612363,"[648, 736, 480, 733, 589, 1580, 260, 1]",0.8,0.5714285714285714,0.625,"[2, 2, 1, 2, 2, 0, 0, 0]"
26331,137892,86882,5.0,1378181763,"[94959, 109374, 97921, 106920, 112183, 89904, 81845, 80463]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
26332,137898,608,5.0,965282669,"[296, 50, 593, 1089, 1213, 32, 858, 1617]",0.375,1.0,1.0,"[2, 1, 1, 2, 1, 1, 2, 1]"
26333,137899,4427,5.0,1095039391,"[1949, 26111, 4187, 6777, 4190, 8337, 1950, 7121]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
26334,137903,2324,5.0,944942298,"[2858, 1704, 4973, 2762, 2571, 527, 1682, 2028]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
26335,137905,108932,5.0,1471035525,"[97913, 112852, 115617, 106696, 134853, 110102, 78499, 112175]",0.6,0.5,0.625,"[1, 0, 2, 0, 2, 0, 2, 1]"
26336,137906,150,5.0,845824557,"[457, 590, 380, 592, 480, 356, 110, 377]",1.0,0.75,0.75,"[2, 0, 2, 2, 2, 2, 0, 2]"
26337,137914,296,5.0,943108916,"[593, 318, 47, 50, 356, 2959, 1089, 608]",1.0,0.5,0.5,"[0, 0, 2, 2, 0, 2, 0, 2]"
26338,137915,55820,5.0,1536765399,"[56782, 48516, 68157, 48774, 58559, 48394, 48780, 57669]",1.0,0.875,0.875,"[2, 2, 2, 0, 2, 2, 2, 2]"
26339,137918,52,5.0,868182562,"[348, 25, 36, 58, 708, 141, 45, 608]",0.8,0.5714285714285714,0.625,"[0, 2, 2, 2, 1, 0, 0, 2]"
26340,137922,497,5.0,940229693,"[357, 17, 515, 440, 509, 539, 265, 34]",1.0,0.375,0.375,"[2, 0, 0, 0, 2, 0, 0, 2]"
26341,137929,3088,5.0,1453506042,"[1269, 955, 3035, 898, 954, 3507, 951, 910]",1.0,0.25,0.25,"[2, 0, 0, 2, 0, 0, 0, 0]"
26342,137935,91974,5.0,1487662572,"[65682, 42738, 96691, 166558, 6754, 80363, 104243, 55232]",1.0,0.125,0.125,"[0, 0, 0, 0, 2, 0, 0, 0]"
26343,137940,1,5.0,1006976567,"[260, 3114, 1270, 356, 480, 1210, 780, 364]",0.875,1.0,1.0,"[2, 2, 2, 2, 1, 2, 2, 2]"
26344,137951,733,5.0,1163099982,"[648, 780, 736, 786, 95, 377, 6, 1036]",0.5,0.6,0.75,"[2, 2, 1, 1, 0, 1, 0, 2]"
26345,137961,122886,5.0,1455898610,"[112852, 122904, 134130, 166528, 122882, 89745, 91529, 122892]",1.0,0.875,0.875,"[2, 2, 2, 0, 2, 2, 2, 2]"
26346,137969,160289,5.0,1494726798,"[159917, 131724, 101850, 167064, 127152, 164540, 97866, 90943]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
26347,137978,703,5.0,853962082,"[1311, 664, 706, 618, 400, 1075, 633, 712]",1.0,0.5,0.5,"[2, 0, 2, 0, 0, 2, 2, 0]"
26348,137982,260,5.0,1556030197,"[1196, 1210, 1198, 2571, 1291, 1270, 1240, 4993]",0.6666666666666666,0.2857142857142857,0.375,"[0, 0, 1, 2, 0, 0, 0, 2]"
26349,137984,1307,5.0,944919944,"[1079, 1265, 1259, 1097, 2797, 1197, 1270, 919]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
26350,137998,64716,5.0,1445370482,"[47099, 56587, 64957, 56174, 60074, 64969, 84152, 72641]",1.0,0.25,0.25,"[0, 0, 0, 2, 0, 0, 0, 2]"
26351,138001,2427,5.0,1456789173,"[2890, 1090, 1222, 2278, 1208, 2028, 1263, 1617]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
26352,138002,128620,5.0,1477664397,"[158783, 173197, 133771, 174727, 175813, 158972, 111384, 142492]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
26353,138005,1120,5.0,866665446,"[1673, 1393, 1466, 1729, 1476, 1343, 608, 778]",1.0,0.5,0.5,"[0, 2, 0, 0, 0, 2, 2, 2]"
26354,138008,6595,5.0,1150908873,"[6548, 5507, 6059, 6157, 7439, 4344, 6213, 6764]",1.0,0.125,0.125,"[0, 0, 0, 0, 0, 2, 0, 0]"
26355,138012,7090,5.0,1478758180,"[8983, 3996, 7438, 31878, 6874, 32587, 8636, 6333]",1.0,0.625,0.625,"[2, 2, 2, 0, 2, 0, 0, 2]"
26356,138013,2028,5.0,966150700,"[2571, 3578, 2762, 1198, 1196, 1704, 2858, 110]",1.0,0.375,0.375,"[2, 2, 0, 0, 0, 0, 0, 2]"
26357,138025,1198,5.0,869139240,"[1291, 1196, 260, 1210, 1270, 2571, 1240, 1036]",1.0,0.75,0.75,"[2, 2, 2, 2, 2, 0, 0, 2]"
26358,138028,1198,5.0,1445490935,"[1291, 1196, 260, 1210, 1270, 2571, 1240, 1036]",1.0,0.125,0.125,"[0, 0, 0, 2, 0, 0, 0, 0]"
26359,138029,1900,5.0,945112368,"[3456, 2357, 4964, 1859, 2351, 89759, 4334, 3089]",1.0,0.125,0.125,"[0, 2, 0, 0, 0, 0, 0, 0]"
26360,138030,1,5.0,965420852,"[260, 3114, 1270, 356, 480, 1210, 780, 364]",1.0,0.125,0.125,"[0, 0, 2, 0, 0, 0, 0, 0]"
26361,138032,50,5.0,1438244580,"[296, 318, 47, 593, 608, 1089, 527, 858]",1.0,0.625,0.625,"[2, 2, 0, 2, 0, 0, 2, 2]"
26362,138034,4226,5.0,1486616002,"[2959, 2571, 7361, 4993, 2858, 4878, 5952, 6874]",1.0,0.875,0.875,"[2, 2, 2, 2, 2, 2, 2, 0]"
26363,138035,1196,5.0,1529261934,"[260, 1210, 1198, 1291, 2571, 1270, 1240, 1214]",1.0,0.25,0.25,"[2, 2, 0, 0, 0, 0, 0, 0]"
26364,138062,3526,5.0,968907007,"[3591, 3361, 3608, 3552, 3039, 2915, 3255, 2797]",0.75,0.42857142857142855,0.5,"[0, 0, 0, 0, 2, 2, 1, 2]"
26365,138069,25,5.0,854218797,"[36, 608, 6, 32, 141, 21, 52, 17]",0.8333333333333334,0.7142857142857143,0.75,"[2, 2, 1, 2, 2, 0, 2, 0]"
26366,138074,1198,5.0,1171099140,"[1291, 1196, 260, 1210, 1270, 2571, 1240, 1036]",1.0,1.0,1.0,"[2, 2, 2, 2, 2, 2, 2, 2]"
26367,138075,2571,5.0,1432246159,"[2959, 4993, 7153, 1196, 5952, 260, 1198, 3578]",0.6666666666666666,0.2857142857142857,0.375,"[1, 0, 0, 2, 0, 2, 0, 0]"
26368,138086,1639,5.0,1299068969,"[223, 3052, 180, 1500, 1673, 1060, 1923, 3481]",1.0,0.125,0.125,"[2, 0, 0, 0, 0, 0, 0, 0]"
26369,138089,619,5.0,849995931,"[810, 626, 710, 639, 75, 102, 656, 840]",1.0,0.125,0.125,"[0, 0, 0, 2, 0, 0, 0, 0]"
26370,138090,194448,5.0,1551566178,"[192803, 183837, 195159, 192385, 189713, 122914, 177593, 195497]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
26371,138091,748,5.0,856902813,"[786, 494, 76, 1356, 836, 95, 653, 880]",0.25,0.2,0.5,"[1, 1, 0, 2, 0, 1, 0, 0]"
26372,138093,500,5.0,1125118013,"[597, 587, 586, 539, 377, 367, 364, 480]",1.0,0.125,0.125,"[0, 0, 2, 0, 0, 0, 0, 0]"
26373,138094,1953,5.0,967257857,"[1252, 1304, 2871, 1945, 1952, 1263, 1234, 1084]",0.5,0.14285714285714285,0.25,"[0, 2, 1, 0, 0, 0, 0, 0]"
26374,138096,296,5.0,1508865745,"[593, 318, 47, 50, 356, 2959, 1089, 608]",1.0,0.5,0.5,"[0, 2, 0, 2, 0, 2, 2, 0]"
26375,138100,5995,5.0,1185158345,"[4995, 4973, 7361, 4226, 30707, 5989, 6016, 3949]",1.0,0.125,0.125,"[0, 2, 0, 0, 0, 0, 0, 0]"
26376,138102,3072,5.0,1112375995,"[2352, 3361, 2243, 2915, 1958, 2245, 1307, 2100]",1.0,0.25,0.25,"[0, 0, 0, 0, 2, 0, 2, 0]"
26377,138105,2987,5.0,957792800,"[2716, 2174, 2797, 2683, 1580, 1270, 2355, 2115]",0.75,1.0,1.0,"[2, 2, 2, 1, 2, 1, 2, 2]"
26378,138109,3618,5.0,967493176,"[3129, 4733, 4029, 5348, 1701, 3893, 3317, 2973]",0.0,0.0,0.125,"[0, 0, 0, 0, 0, 0, 1, 0]"
26379,138122,588,5.0,845634402,"[595, 364, 592, 480, 153, 150, 380, 344]",0.6666666666666666,0.6666666666666666,0.75,"[0, 2, 2, 2, 2, 0, 1, 1]"
26380,138124,527,5.0,848052826,"[318, 593, 356, 296, 50, 110, 2028, 858]",1.0,0.5,0.5,"[2, 0, 2, 2, 0, 2, 0, 0]"
26381,138130,3147,5.0,1429381799,"[2762, 3578, 2028, 2571, 1704, 4995, 2959, 356]",0.8571428571428571,0.8571428571428571,0.875,"[2, 2, 2, 0, 2, 1, 2, 2]"
26382,138132,1209,5.0,1112544456,"[3681, 1201, 2951, 1227, 599, 1266, 2019, 1208]",1.0,0.125,0.125,"[0, 2, 0, 0, 0, 0, 0, 0]"
26383,138133,448,5.0,840055609,"[535, 373, 45, 538, 281, 412, 529, 194]",0.6666666666666666,0.2857142857142857,0.375,"[2, 1, 0, 2, 0, 0, 0, 0]"
26384,138137,6934,5.0,1219259870,"[6365, 8644, 33493, 5378, 6537, 6333, 5445, 5349]",0.6666666666666666,0.2857142857142857,0.375,"[2, 1, 0, 0, 0, 0, 2, 0]"
26385,138152,3959,5.0,1509394507,"[3927, 2662, 2529, 3699, 3932, 1301, 1253, 3926]",1.0,0.375,0.375,"[2, 0, 2, 0, 0, 0, 2, 0]"
26386,138157,318,5.0,1443449925,"[296, 593, 356, 527, 50, 2571, 110, 47]",0.75,0.42857142857142855,0.5,"[0, 1, 2, 0, 0, 2, 2, 0]"
26387,138161,86377,5.0,1439805145,"[86347, 86345, 127098, 129514, 77455, 118930, 130970, 55820]",0.75,0.42857142857142855,0.5,"[2, 2, 2, 0, 0, 0, 0, 1]"
26388,138166,60069,5.0,1375616714,"[68954, 58559, 50872, 59315, 79132, 72998, 8961, 78499]",1.0,1.0,1.0,"[2, 2, 2, 2, 2, 2, 2, 2]"
26389,138173,858,5.0,1480746615,"[1221, 1213, 1193, 296, 260, 1198, 2571, 318]",1.0,0.75,0.75,"[2, 2, 2, 2, 0, 2, 0, 2]"
26390,138176,115149,5.0,1550207544,"[168248, 119145, 111759, 122904, 122922, 112852, 168252, 122882]",0.875,1.0,1.0,"[2, 1, 2, 2, 2, 2, 2, 2]"
